web-scraper-order,web-scraper-start-url,type habits,prix,adresse,image_lien-src,container_vetements-homme,container_vetements-homme-href
"1752732253-377","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4426158_uploaded_image1_1698014048.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854356"
"1752732253-378","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4352760_uploaded_image1_1693178583.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854356"
"1752732266-379","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4925741_uploaded_image1_1725390305.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-380","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4854358_uploaded_image1_1721606556.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-381","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4854356_uploaded_image1_1721606492.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-382","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","700 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4807373_uploaded_image1_1719185259.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-383","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4773184_uploaded_image1_1717198045.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-384","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4773180_uploaded_image1_1717197834.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-385","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4752592_uploaded_image1_1716192547.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-386","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4700684_uploaded_image1_1713541491.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-387","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4637600_uploaded_image1_1710211479.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-388","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428747_uploaded_image1_1698170867.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-389","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki homme","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4426158_uploaded_image1_1698014048.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732266-390","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4352760_uploaded_image1_1693178583.jpg","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-4854358"
"1752732277-391","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Tenue de travail","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4903776_uploaded_image1_1724185999.jpg","Tenue de travail","https://sn.coinafrique.com/annonce/vetements-homme/tenue-de-travail-4903776"
"1752732277-392","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Tenue de travail","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4891855_uploaded_image1_1723551048.jpg","Tenue de travail","https://sn.coinafrique.com/annonce/vetements-homme/tenue-de-travail-4903776"
"1752732277-393","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Tenues de travail","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4880327_uploaded_image1_1722954765.jpg","Tenue de travail","https://sn.coinafrique.com/annonce/vetements-homme/tenue-de-travail-4903776"
"1752732277-394","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Vêtements Homme","30 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3435389_uploaded_image1_1636756488.jpg","Tenue de travail","https://sn.coinafrique.com/annonce/vetements-homme/tenue-de-travail-4903776"
"1752732289-395","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422160_uploaded_image1_1752480748.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-396","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5330135_uploaded_image1_1747337609.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-397","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344854_uploaded_image1_1748194219.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-398","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5320629_uploaded_image1_1746829743.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-399","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Kaki original","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5299455_uploaded_image1_1745668917.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-400","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5296688_uploaded_image1_1745511640.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-401","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5283174_uploaded_image1_1744733626.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-402","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5283137_uploaded_image1_1744732888.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-403","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276085_uploaded_image1_1744312243.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-404","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalons kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5103711_uploaded_image1_1734928985.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-405","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon Kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4935721_uploaded_image1_1725900754.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732289-406","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Pantalon kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4945961_uploaded_image1_1726439959.jpg","Kaki","https://sn.coinafrique.com/annonce/vetements-homme/kaki-4856028"
"1752732300-407","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-408","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342589_uploaded_image1_1748032420.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-409","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329857_uploaded_image1_1747328991.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-410","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344841_uploaded_image1_1748193824.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-411","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5320644_uploaded_image1_1746830346.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-412","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314919_uploaded_image1_1746554270.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-413","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5313316_uploaded_image1_1746471140.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-414","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5310613_uploaded_image1_1746312787.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-415","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293539_uploaded_image1_1745362320.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-416","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277897_uploaded_image1_1744406513.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-417","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277891_uploaded_image1_1744406375.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732300-418","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276090_uploaded_image1_1744312372.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856042"
"1752732312-419","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-420","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342589_uploaded_image1_1748032420.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-421","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329857_uploaded_image1_1747328991.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-422","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344841_uploaded_image1_1748193824.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-423","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5320644_uploaded_image1_1746830346.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-424","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314919_uploaded_image1_1746554270.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-425","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5313316_uploaded_image1_1746471140.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-426","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5310613_uploaded_image1_1746312787.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-427","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293539_uploaded_image1_1745362320.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-428","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277897_uploaded_image1_1744406513.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-429","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277891_uploaded_image1_1744406375.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732312-430","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276090_uploaded_image1_1744312372.jpg","Lacoste homme","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4856037"
"1752732323-431","https://sn.coinafrique.com/categorie/vetements-homme?page=10","Manteau de pluie","5 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4859899_uploaded_image1_1721894376.jpg","Manteau de pluie","https://sn.coinafrique.com/annonce/vetements-homme/manteau-de-pluie-4859899"
