web-scraper-order,web-scraper-start-url,type chausssure,prix,adreesse,image_lien-src,container_chaussures-homme,container_chaussures-homme-href
"1752732198-90","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942698"
"1752732198-91","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942698"
"1752732198-92","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942698"
"1752732198-93","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942698"
"1752732198-94","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942698"
"1752732198-95","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942698"
"1752732198-96","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942698"
"1752732209-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332090_uploaded_image1_1747434845.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332091_uploaded_image1_1747434908.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341256_uploaded_image1_1747953772.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341258_uploaded_image1_1747953837.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732209-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942700"
"1752732220-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332090_uploaded_image1_1747434845.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332091_uploaded_image1_1747434908.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341256_uploaded_image1_1747953772.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341258_uploaded_image1_1747953837.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732220-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942702"
"1752732231-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332090_uploaded_image1_1747434845.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-122","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332091_uploaded_image1_1747434908.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-123","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341256_uploaded_image1_1747953772.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-124","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341258_uploaded_image1_1747953837.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-125","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-126","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-127","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-128","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-129","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-130","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-131","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732231-132","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942691"
"1752732242-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332090_uploaded_image1_1747434845.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942693"
"1752732242-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332091_uploaded_image1_1747434908.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942693"
"1752732242-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341256_uploaded_image1_1747953772.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942693"
"1752732242-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341258_uploaded_image1_1747953837.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942693"
"1752732242-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942693"
"1752732242-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942693"
"1752732242-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=10","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4942693"
